,SecId,LegalName,Name,IndustryName,SectorName,Ticker,ClosePrice,MarketCap,TenforeId,Universe,ExchangeId
3598,0P0001NQZP,Braze Inc Class A,Braze Inc Class A,Software - Application,Technology,BRZE,42,4152408372,126.1.BRZE,E0EXG$XNAS,EX$$$$XNAS
3599,0P0001LEOU,Breeze Holdings Acquisition Corp Ordinary Shares,Breeze Holdings Acquisition Corp Ordinary Shares,Shell Companies,Financial Services,BREZ,11.0101,47568960,126.1.BREZ,E0EXG$XNAS,EX$$$$XNAS
3600,0P0001P64A,ברנמילר אנרג'י בעמ,Brenmiller Energy Ltd,Utilities - Renewable,Utilities,BNRG,0.59,11940499,126.1.BNRG,E0EXG$XNAS,EX$$$$XNAS
3601,0P0001QE2J,Brera Holdings PLC Class B Shares,Brera Holdings PLC Class B Shares,Entertainment,Communication Services,BREA,0.6202,7073381,126.1.BREA,E0EXG$XNAS,EX$$$$XNAS
3602,0P0000TNFJ,BriaCell Therapeutics Corp Ordinary Shares - New,BriaCell Therapeutics Corp Ordinary Shares - New,Biotechnology,Healthcare,BCTX,4.34,69696424,126.1.BCTX,E0EXG$XNAS,EX$$$$XNAS
3603,0P0001HT9M,BridgeBio Pharma Inc,BridgeBio Pharma Inc,Biotechnology,Healthcare,BBIO,25.07,4073183042,126.1.BBIO,E0EXG$XNAS,EX$$$$XNAS
3604,0P0000AEPE,Bridgeline Digital Inc,Bridgeline Digital Inc,Software - Infrastructure,Technology,BLIN,0.72,7500678,126.1.BLIN,E0EXG$XNAS,EX$$$$XNAS
3605,0P0001QEIS,Bridger Aerospace Group Holdings Inc Class A,Bridger Aerospace Group Holdings Inc Class A,Security & Protection Services,Industrials,BAER,5.55,248511939,126.1.BAER,E0EXG$XNAS,EX$$$$XNAS
3606,0P0001CT71,Bridgewater Bancshares Inc,Bridgewater Bancshares Inc,Banks - Regional,Financial Services,BWB,9.55,266890248,126.1.BWB,E0EXG$XNAS,EX$$$$XNAS
3607,0P0001N4R9,Bridgewater Bancshares Inc 5.875% PRF PERPETUAL USD 25 - Ser A 1/100th Int,Bridgewater Bancshares Inc 5.875% PRF PERPETUAL USD 25 - Ser A 1/100th Int,Banks - Regional,Financial Services,BWBBP,16.26,,126.1.BWBBP,E0EXG$XNAS,EX$$$$XNAS
3608,0P000000VA,Bridgford Foods Corp,Bridgford Foods Corp,Packaged Foods,Consumer Defensive,BRID,10.6371,96551169,126.1.BRID,E0EXG$XNAS,EX$$$$XNAS
3609,0P0001P142,Bright Green Corp,Bright Green Corp,Drug Manufacturers - Specialty & Generic,Healthcare,BGXX,0.3653,66648553,126.1.BGXX,E0EXG$XNAS,EX$$$$XNAS
3610,0P0001LWHI,Bright Minds Biosciences Inc Ordinary Shares,Bright Minds Biosciences Inc Ordinary Shares,Biotechnology,Healthcare,DRUG,1.43,5489496,126.1.DRUG,E0EXG$XNAS,EX$$$$XNAS
3611,0P0000VDCS,Brightcove Inc,Brightcove Inc,Software - Application,Technology,BCOV,2.91,125427262,126.1.BCOV,E0EXG$XNAS,EX$$$$XNAS
3612,0P0001NRQC,Brighthouse Financial Inc 4.625% PRF PERPETUAL USD 25 - Ser D,Brighthouse Financial Inc 4.625% PRF PERPETUAL USD 25 - Ser D,Insurance - Life,Financial Services,BHFAM,13.42,,126.1.BHFAM,E0EXG$XNAS,EX$$$$XNAS
3613,0P0001L3KJ,Brighthouse Financial Inc 5.375% PRF PERPETUAL USD 25 - Ser C 1/1000th int,Brighthouse Financial Inc 5.375% PRF PERPETUAL USD 25 - Ser C 1/1000th int,Insurance - Life,Financial Services,BHFAN,15.26,,126.1.BHFAN,E0EXG$XNAS,EX$$$$XNAS
3614,0P0001H3Q7,Brighthouse Financial Inc 6.60% PRF PERPETUAL USD 25 - Ser A 1/1000th int,Brighthouse Financial Inc 6.60% PRF PERPETUAL USD 25 - Ser A 1/1000th int,Insurance - Life,Financial Services,BHFAP,20.07,,126.1.BHFAP,E0EXG$XNAS,EX$$$$XNAS
3615,0P0001JY1A,Brighthouse Financial Inc 6.75% PRF PERPETUAL USD 25 - Ser B 1/1000th int,Brighthouse Financial Inc 6.75% PRF PERPETUAL USD 25 - Ser B 1/1000th int,Insurance - Life,Financial Services,BHFAO,20.44,,126.1.BHFAO,E0EXG$XNAS,EX$$$$XNAS
3616,0P0001BC1T,Brighthouse Financial Inc Registered Shs When Issued,Brighthouse Financial Inc Registered Shs When Issued,Insurance - Life,Financial Services,BHF,45.44,2976431237,126.1.BHF,E0EXG$XNAS,EX$$$$XNAS
3617,0P0001KEKO,Brilliant Acquisition Corp Ordinary Shares,Brilliant Acquisition Corp Ordinary Shares,Shell Companies,Financial Services,BRLI,11.58,21014179,126.1.BRLI,E0EXG$XNAS,EX$$$$XNAS
3618,0P0001K5AY,Brilliant Acquisition Corp Unit (1 Ordinary share 1 War and 1 Rts),Brilliant Acquisition Corp Unit (1 Ordinary share 1 War and 1 Rts),Shell Companies,Financial Services,BRLIU,12.04,,126.1.BRLIU,E0EXG$XNAS,EX$$$$XNAS
3619,0P0001NBAN,Brilliant Earth Group Inc Class A,Brilliant Earth Group Inc Class A,Luxury Goods,Consumer Cyclical,BRLT,2.75,33108735,126.1.BRLT,E0EXG$XNAS,EX$$$$XNAS
3620,0P0001OJRO,Broad Capital Acquisition Corp,Broad Capital Acquisition Corp,Shell Companies,Financial Services,BRAC,11.005,82685836,126.1.BRAC,E0EXG$XNAS,EX$$$$XNAS
3621,0P0001O9MZ,Broad Capital Acquisition Corp Units (1 Ord & 1 Rts),Broad Capital Acquisition Corp Units (1 Ord & 1 Rts),Shell Companies,Financial Services,BRACU,11.07,,126.1.BRACU,E0EXG$XNAS,EX$$$$XNAS
3622,0P0000KU35,Broadcom Inc,Broadcom Inc,Semiconductors,Technology,AVGO,826.75,3.41E+11,126.1.AVGO,E0EXG$XNAS,EX$$$$XNAS
3623,0P000000VW,Broadway Financial Corp,Broadway Financial Corp,Banks - Regional,Financial Services,BYFC,0.7713,57253280,126.1.BYFC,E0EXG$XNAS,EX$$$$XNAS
3624,0P00008VEL,Broadwind Inc,Broadwind Inc,Specialty Industrial Machinery,Industrials,BWEN,2.53,54141653,126.1.BWEN,E0EXG$XNAS,EX$$$$XNAS
3625,0P0001IYZU,Brooge Energy Ltd,Brooge Energy Ltd,Oil & Gas Midstream,Energy,BROG,5.0821,556936432,126.1.BROG,E0EXG$XNAS,EX$$$$XNAS
3626,0P0001J91I,Brookfield Property Partners LP 5.75% PRF PERPETUAL USD 25 - Cls A Ser 3,Brookfield Property Partners LP 5.75% PRF PERPETUAL USD 25 - Cls A Ser 3,Real Estate Services,Real Estate,BPYPN,10.32,,126.1.BPYPN,E0EXG$XNAS,EX$$$$XNAS
3627,0P0001IADP,Brookfield Property Partners LP 6.375% PRF PERPETUAL USD 25 - Cls A Ser 2,Brookfield Property Partners LP 6.375% PRF PERPETUAL USD 25 - Cls A Ser 2,Real Estate Services,Real Estate,BPYPO,11.5,,126.1.BPYPO,E0EXG$XNAS,EX$$$$XNAS
3628,0P0001H35K,Brookfield Property Partners LP Cls A Ser 1,Brookfield Property Partners LP Cls A Ser 1,Real Estate Services,Real Estate,BPYPP,12.05,,126.1.BPYPP,E0EXG$XNAS,EX$$$$XNAS
3629,0P0001N0KA,Brookfield Property Preferred LP 6.25% PRF UNDATED CAD - Ser 1 Cls A,Brookfield Property Preferred LP 6.25% PRF UNDATED CAD - Ser 1 Cls A,Asset Management,Financial Services,BPYPM,12.08,,126.1.BPYPM,E0EXG$XNAS,EX$$$$XNAS
3630,0P000000W5,Brookline Bancorp Inc,Brookline Bancorp Inc,Banks - Regional,Financial Services,BRKL,8.73,783067366,126.1.BRKL,E0EXG$XNAS,EX$$$$XNAS
3631,0P0001IKSR,BRP Group Inc Class A,BRP Group Inc Class A,Insurance Brokers,Financial Services,BRP,21.86,1393920388,126.1.BRP,E0EXG$XNAS,EX$$$$XNAS
3632,0P0000Z4E7,BRP Inc,BRP Inc,Recreational Vehicles,Consumer Cyclical,DOOO,67.96,5232063649,126.1.DOOO,E0EXG$XNAS,EX$$$$XNAS
3633,0P000000WE,Bruker Corp,Bruker Corp,Medical Devices,Healthcare,BRKR,57.72,8473423985,126.1.BRKR,E0EXG$XNAS,EX$$$$XNAS
3634,0P0001PICI,Bruush Oral Care Inc,Bruush Oral Care Inc,Household & Personal Products,Consumer Defensive,BRSH,0.3041,484885,126.1.BRSH,E0EXG$XNAS,EX$$$$XNAS
3635,0P000000WJ,BSQUARE Corp,BSQUARE Corp,Software - Application,Technology,BSQR,1.84,36561769,126.1.BSQR,E0EXG$XNAS,EX$$$$XNAS
3636,0P0001K674,BT Brands Inc Ordinary Shares,BT Brands Inc Ordinary Shares,Restaurants,Consumer Cyclical,BTBD,2.25,14053765,126.1.BTBD,E0EXG$XNAS,EX$$$$XNAS
3637,0P0001JKKL,BTC Digital Ltd Ordinary Shares,BTC Digital Ltd Ordinary Shares,Education & Training Services,Consumer Defensive,BTCT,3.37,5153009,126.1.BTCT,E0EXG$XNAS,EX$$$$XNAS
3638,0P0000K6EW,BTCS Inc,BTCS Inc,Capital Markets,Financial Services,BTCS,0.95,13616627,126.1.BTCS,E0EXG$XNAS,EX$$$$XNAS
3639,0P0001R6Q6,Bukit Jalil Global Acquisition 1 Ltd,Bukit Jalil Global Acquisition 1 Ltd,Shell Companies,Financial Services,BUJA,10.302,79962135,126.1.BUJA,E0EXG$XNAS,EX$$$$XNAS
3640,0P0001R6AG,Bukit Jalil Global Acquisition 1 Ltd Unit (1 Ordinary share & 1/2 rd Wrt & 1Rts),Bukit Jalil Global Acquisition 1 Ltd Unit (1 Ordinary share & 1/2 rd Wrt & 1Rts),Shell Companies,Financial Services,BUJAU,10.46,,126.1.BUJAU,E0EXG$XNAS,EX$$$$XNAS
3641,0P0001PYGL,Bullfrog AI Holdings Inc,Bullfrog AI Holdings Inc,Health Information Services,Healthcare,BFRG,2.79,17004056,126.1.BFRG,E0EXG$XNAS,EX$$$$XNAS
3642,0P0001LMHJ,Bumble Inc Ordinary Shares Class A,Bumble Inc Ordinary Shares Class A,Software - Application,Technology,BMBL,13.52,1845713409,126.1.BMBL,E0EXG$XNAS,EX$$$$XNAS
3643,0P0001CZ8B,BurgerFi International Inc,BurgerFi International Inc,Restaurants,Consumer Cyclical,BFI,0.951,25486895,126.1.BFI,E0EXG$XNAS,EX$$$$XNAS
3644,0P000006B9,Burke & Herbert Financial Services Corp,Burke & Herbert Financial Services Corp,Banks - Regional,Financial Services,BHRB,45.88,340346348,126.1.BHRB,E0EXG$XNAS,EX$$$$XNAS
3645,0P0001K2DQ,Burning Rock Biotech Ltd ADR,Burning Rock Biotech Ltd ADR,Diagnostics & Research,Healthcare,BNR,1.07,109862669,126.1.BNR,E0EXG$XNAS,EX$$$$XNAS
3646,0P0001ODKT,BurTech Acquisition Corp Class A,BurTech Acquisition Corp Class A,Shell Companies,Financial Services,BRKH,10.58,184654274,126.1.BRKH,E0EXG$XNAS,EX$$$$XNAS
3647,0P0001O2VA,BurTech Acquisition Corp Units (1 Ord Share Class A & 1 War),BurTech Acquisition Corp Units (1 Ord Share Class A & 1 War),Shell Companies,Financial Services,BRKHU,10.64,,126.1.BRKHU,E0EXG$XNAS,EX$$$$XNAS
3648,0P0001D3RE,Business First Bancshares Inc,Business First Bancshares Inc,Banks - Regional,Financial Services,BFST,18.57,472415291,126.1.BFST,E0EXG$XNAS,EX$$$$XNAS
3649,0P0001O0NH,BuzzFeed Inc Class A,BuzzFeed Inc Class A,Internet Content & Information,Communication Services,BZFD,0.2918,44258679,126.1.BZFD,E0EXG$XNAS,EX$$$$XNAS
3650,0P0000CP0U,BV Financial Inc,BV Financial Inc,Banks - Regional,Financial Services,BVFL,10.01,114099304,126.1.BVFL,E0EXG$XNAS,EX$$$$XNAS
3651,0P0001P6T6,BYND Cannasoft Enterprises Inc,BYND Cannasoft Enterprises Inc,Software - Infrastructure,Technology,BCAN,0.75,28846726,126.1.BCAN,E0EXG$XNAS,EX$$$$XNAS
3652,0P0001ORQ3,byNordic Acquisition Corp Ordinary Shares - Class A,byNordic Acquisition Corp Ordinary Shares - Class A,Shell Companies,Financial Services,BYNO,10.85,111497551,126.1.BYNO,E0EXG$XNAS,EX$$$$XNAS
3653,0P0001OF4B,byNordic Acquisition Corp Units 1 Ord Share Class A & 1/2 War,byNordic Acquisition Corp Units 1 Ord Share Class A & 1/2 War,Shell Companies,Financial Services,BYNOU,9.99,,126.1.BYNOU,E0EXG$XNAS,EX$$$$XNAS
3654,0P00006P3A,Byrna Technologies Inc,Byrna Technologies Inc,Aerospace & Defense,Industrials,BYRN,4.79,105269959,126.1.BYRN,E0EXG$XNAS,EX$$$$XNAS
3655,0P0001MEBV,BYTE Acquisition Corp Class A,BYTE Acquisition Corp Class A,Shell Companies,Financial Services,BYTS,10.64,116394222,126.1.BYTS,E0EXG$XNAS,EX$$$$XNAS
3656,0P0001LYI6,BYTE Acquisition Corp Units (1 Ord Class A & 1/2 War),BYTE Acquisition Corp Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,BYTSU,10.75,,126.1.BYTSU,E0EXG$XNAS,EX$$$$XNAS
3657,0P000000X9,C&F Financial Corp,C&F Financial Corp,Banks - Regional,Financial Services,CFFI,52,176519963,126.1.CFFI,E0EXG$XNAS,EX$$$$XNAS
3658,0P000000YD,C.H. Robinson Worldwide Inc,C.H. Robinson Worldwide Inc,Integrated Freight & Logistics,Industrials,CHRW,81.02,9433269111,126.1.CHRW,E0EXG$XNAS,EX$$$$XNAS
3659,0P0001R66J,C3is Inc,C3is Inc,Marine Shipping,Industrials,CISS,0.3908,2555023,126.1.CISS,E0EXG$XNAS,EX$$$$XNAS
3660,0P0001KT18,C4 Therapeutics Inc Ordinary Shares,C4 Therapeutics Inc Ordinary Shares,Biotechnology,Healthcare,CCCC,1.43,67637425,126.1.CCCC,E0EXG$XNAS,EX$$$$XNAS
3661,0P0001ILKU,Cabaletta Bio Inc Ordinary Shares,Cabaletta Bio Inc Ordinary Shares,Biotechnology,Healthcare,CABA,12.8,510698560,126.1.CABA,E0EXG$XNAS,EX$$$$XNAS
3662,0P0001O7VZ,Cactus Acquisition Corp 1 Ltd Ordinary Shares - Class A,Cactus Acquisition Corp 1 Ltd Ordinary Shares - Class A,Shell Companies,Financial Services,CCTS,10.88,59000618,126.1.CCTS,E0EXG$XNAS,EX$$$$XNAS
3663,0P0001NOHG,Cactus Acquisition Corp 1 Ltd Units (1 Ord Share Class A & 1/2 War),Cactus Acquisition Corp 1 Ltd Units (1 Ord Share Class A & 1/2 War),Shell Companies,Financial Services,CCTSU,10.94,,126.1.CCTSU,E0EXG$XNAS,EX$$$$XNAS
3664,0P00000100,Cadence Design Systems Inc,Cadence Design Systems Inc,Software - Application,Technology,CDNS,230.44,62693967280,126.1.CDNS,E0EXG$XNAS,EX$$$$XNAS
3665,0P00000102,Cadiz Inc,Cadiz Inc,Utilities - Regulated Water,Utilities,CDZI,2.77,184469828,126.1.CDZI,E0EXG$XNAS,EX$$$$XNAS
3666,0P0001MTAW,Cadiz Inc PRF PERPETUAL USD 25 - Ser A 1/1000th,Cadiz Inc PRF PERPETUAL USD 25 - Ser A 1/1000th,Utilities - Regulated Water,Utilities,CDZIP,15.76,,126.1.CDZIP,E0EXG$XNAS,EX$$$$XNAS
3667,0P0001Q7YH,Cadrenal Therapeutics Inc,Cadrenal Therapeutics Inc,Biotechnology,Healthcare,CVKD,0.496,6459285,126.1.CVKD,E0EXG$XNAS,EX$$$$XNAS
3668,0P0001497T,Caesars Entertainment Inc,Caesars Entertainment Inc,Resorts & Casinos,Consumer Cyclical,CZR,38.76,8344635477,126.1.CZR,E0EXG$XNAS,EX$$$$XNAS
3669,0P0000VPYS,Caesarstone Ltd,Caesarstone Ltd,Building Products & Equipment,Industrials,CSTE,3.67,129120893,126.1.CSTE,E0EXG$XNAS,EX$$$$XNAS
3670,0P00000109,Cal-Maine Foods Inc,Cal-Maine Foods Inc,Farm Products,Consumer Defensive,CALM,45.33,2220381847,126.1.CALM,E0EXG$XNAS,EX$$$$XNAS
3671,0P0000010A,CalAmp Corp,CalAmp Corp,Communication Equipment,Technology,CAMP,0.28,10613016,126.1.CAMP,E0EXG$XNAS,EX$$$$XNAS
3672,0P0000010E,Calavo Growers Inc,Calavo Growers Inc,Food Distribution,Consumer Defensive,CVGW,26.18,464984576,126.1.CVGW,E0EXG$XNAS,EX$$$$XNAS
3673,0P0001KRI4,CalciMedica Inc Ordinary Shares,CalciMedica Inc Ordinary Shares,Biotechnology,Healthcare,CALC,2.14,11550343,126.1.CALC,E0EXG$XNAS,EX$$$$XNAS
3674,0P0001QG0Z,CaliberCos Inc Class A Shares,CaliberCos Inc Class A Shares,Asset Management,Financial Services,CWD,1.43,30387334,126.1.CWD,E0EXG$XNAS,EX$$$$XNAS
3675,0P0001B7Y4,California Bancorp,California Bancorp,Banks - Regional,Financial Services,CALB,20.185,169248035,126.1.CALB,E0EXG$XNAS,EX$$$$XNAS
3676,0P0001K2AM,Calliditas Therapeutics AB ADR,Calliditas Therapeutics AB ADR,Biotechnology,Healthcare,CALT,16.26,444153037,126.1.CALT,E0EXG$XNAS,EX$$$$XNAS
3677,0P0000068M,Calumet Specialty Products Partners LP,Calumet Specialty Products Partners LP,Oil & Gas E&P,Energy,CLMT,13.82,1105023180,126.1.CLMT,E0EXG$XNAS,EX$$$$XNAS
3678,0P0001HRW2,Cambium Networks Corp,Cambium Networks Corp,Communication Equipment,Technology,CMBM,4.65,128365598,126.1.CMBM,E0EXG$XNAS,EX$$$$XNAS
3679,0P000006BG,Cambridge Bancorp,Cambridge Bancorp,Banks - Regional,Financial Services,CATC,56.89,446361272,126.1.CATC,E0EXG$XNAS,EX$$$$XNAS
3680,0P00000116,Camden National Corp,Camden National Corp,Banks - Regional,Financial Services,CAC,28.16,410011842,126.1.CAC,E0EXG$XNAS,EX$$$$XNAS
3681,0P0000011B,Camtek Ltd,Camtek Ltd,Semiconductor Equipment & Materials,Technology,CAMT,50.81,2272178893,126.1.CAMT,E0EXG$XNAS,EX$$$$XNAS
3682,0P0001IRFS,嘉楠科技有限公司 ADR,Canaan Inc ADR,Computer Hardware,Technology,CAN,1.92,322430084,126.1.CAN,E0EXG$XNAS,EX$$$$XNAS
3683,0P00006SWG,Canadian Solar Inc,Canadian Solar Inc,Solar,Technology,CSIQ,20.21,1306646851,126.1.CSIQ,E0EXG$XNAS,EX$$$$XNAS
3684,0P0001MYH1,Candel Therapeutics Inc,Candel Therapeutics Inc,Biotechnology,Healthcare,CADL,0.8601,24873928,126.1.CADL,E0EXG$XNAS,EX$$$$XNAS
3685,0P0001OBOP,Canna Global Acquisition Corp Class A,Canna Global Acquisition Corp Class A,Shell Companies,Financial Services,CNGL,10.83,97246577,126.1.CNGL,E0EXG$XNAS,EX$$$$XNAS
3686,0P0001NYZP,Canna Global Acquisition Corp Units (1 Ord Share Class A & 1 War),Canna Global Acquisition Corp Units (1 Ord Share Class A & 1 War),Shell Companies,Financial Services,CNGLU,10.83,,126.1.CNGLU,E0EXG$XNAS,EX$$$$XNAS
3687,0P0001LEI3,Canoo Inc Ordinary Shares - Class A,Canoo Inc Ordinary Shares - Class A,Auto Manufacturers,Consumer Cyclical,GOEV,0.2697,174487817,126.1.GOEV,E0EXG$XNAS,EX$$$$XNAS
3688,0P00012N8U,Canopy Growth Corp,Canopy Growth Corp,Drug Manufacturers - Specialty & Generic,Healthcare,CGC,0.5182,399614439,126.1.CGC,E0EXG$XNAS,EX$$$$XNAS
3689,0P000005L5,Cantaloupe Inc,Cantaloupe Inc,Information Technology Services,Technology,CTLP,6.42,466703601,126.1.CTLP,E0EXG$XNAS,EX$$$$XNAS
3690,0P0000011U,Canterbury Park Holding Corp,Canterbury Park Holding Corp,Gambling,Consumer Cyclical,CPHC,19.72,97295403,126.1.CPHC,E0EXG$XNAS,EX$$$$XNAS
3691,0P0001EKKX,Capital Bancorp Inc,Capital Bancorp Inc,Banks - Regional,Financial Services,CBNK,20,277921240,126.1.CBNK,E0EXG$XNAS,EX$$$$XNAS
3692,0P00000124,Capital City Bank Group Inc,Capital City Bank Group Inc,Banks - Regional,Financial Services,CCBG,28.35,481712823,126.1.CCBG,E0EXG$XNAS,EX$$$$XNAS
3693,0P000087GQ,Capital Product Partners LP,Capital Product Partners LP,Marine Shipping,Industrials,CPLP,13.75,274352732,126.1.CPLP,E0EXG$XNAS,EX$$$$XNAS
3694,0P0000012D,Capital Southwest Corp,Capital Southwest Corp,Asset Management,Financial Services,CSWC,21.16,845365656,126.1.CSWC,E0EXG$XNAS,EX$$$$XNAS
3695,0P0001OC6V,Capitalworks Emerging Markets Acquisition Corp Class A,Capitalworks Emerging Markets Acquisition Corp Class A,Shell Companies,Financial Services,CMCA,10.75,107482767,126.1.CMCA,E0EXG$XNAS,EX$$$$XNAS
3696,0P0001NZP6,Capitalworks Emerging Markets Acquisition Corp Units (1 Ord Class A & 1/2 War),Capitalworks Emerging Markets Acquisition Corp Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,CMCAU,10.78,,126.1.CMCAU,E0EXG$XNAS,EX$$$$XNAS
3697,0P0000012J,Capitol Federal Financial Inc,Capitol Federal Financial Inc,Banks - Regional,Financial Services,CFFN,5,679681875,126.1.CFFN,E0EXG$XNAS,EX$$$$XNAS
3698,0P00009X7S,Capricor Therapeutics Inc,Capricor Therapeutics Inc,Biotechnology,Healthcare,CAPR,2.805,72304111,126.1.CAPR,E0EXG$XNAS,EX$$$$XNAS
3699,0P00018OKQ,CapStar Financial Holdings Inc,CapStar Financial Holdings Inc,Banks - Regional,Financial Services,CSTR,15.95,329026847,126.1.CSTR,E0EXG$XNAS,EX$$$$XNAS
3700,0P00011S2K,Cara Therapeutics Inc,Cara Therapeutics Inc,Biotechnology,Healthcare,CARA,1.15,62189333,126.1.CARA,E0EXG$XNAS,EX$$$$XNAS
3701,0P0001Q9HB,Caravelle International Group,Caravelle International Group,Marine Shipping,Industrials,CACO,0.6299,33242707,126.1.CACO,E0EXG$XNAS,EX$$$$XNAS
3702,0P0000KQZ8,Cardiff Oncology Inc,Cardiff Oncology Inc,Biotechnology,Healthcare,CRDF,1.03,46017484,126.1.CRDF,E0EXG$XNAS,EX$$$$XNAS
3703,0P0001PY54,Cardio Diagnostics Holdings Inc,Cardio Diagnostics Holdings Inc,Biotechnology,Healthcare,CDIO,0.2207,2634338,126.1.CDIO,E0EXG$XNAS,EX$$$$XNAS
3704,0P0001FHL3,Cardiol Therapeutics Inc Class A,Cardiol Therapeutics Inc Class A,Drug Manufacturers - Specialty & Generic,Healthcare,CRDL,0.8003,51499215,126.1.CRDL,E0EXG$XNAS,EX$$$$XNAS
3705,0P0001CMQ1,Cardlytics Inc,Cardlytics Inc,Advertising Agencies,Communication Services,CDLX,11.74,442882213,126.1.CDLX,E0EXG$XNAS,EX$$$$XNAS
3706,0P00013DDX,CareCloud Inc,CareCloud Inc,Health Information Services,Healthcare,CCLD,0.98,15315535,126.1.CCLD,E0EXG$XNAS,EX$$$$XNAS
3707,0P00016YQ0,CareCloud Inc 11 % Cum Red Perp Pfd Registered Shs Series -A-,CareCloud Inc 11 % Cum Red Perp Pfd Registered Shs Series -A-,Health Information Services,Healthcare,CCLDP,15.75,,126.1.CCLDP,E0EXG$XNAS,EX$$$$XNAS
3708,0P0001OEAW,CareCloud Inc 8.75% PRF PERPETUAL USD 25 - Ser B,CareCloud Inc 8.75% PRF PERPETUAL USD 25 - Ser B,Health Information Services,Healthcare,CCLDO,14.3913,,126.1.CCLDO,E0EXG$XNAS,EX$$$$XNAS
3709,0P0000KN0U,CareDx Inc,CareDx Inc,Diagnostics & Research,Healthcare,CDNA,5.04,273010993,126.1.CDNA,E0EXG$XNAS,EX$$$$XNAS
3710,0P0001MNBY,CareMax Inc Ordinary Shares - Class A,CareMax Inc Ordinary Shares - Class A,Health Information Services,Healthcare,CMAX,2.13,237605005,126.1.CMAX,E0EXG$XNAS,EX$$$$XNAS
3711,0P0001BQ2J,CarGurus Inc Class A,CarGurus Inc Class A,Auto & Truck Dealerships,Consumer Cyclical,CARG,17.21,1953303918,126.1.CARG,E0EXG$XNAS,EX$$$$XNAS
3712,0P0001MYYO,Caribou Biosciences Inc Ordinary Shares,Caribou Biosciences Inc Ordinary Shares,Biotechnology,Healthcare,CRBU,3.82,337247844,126.1.CRBU,E0EXG$XNAS,EX$$$$XNAS
3713,0P0001QLCU,CARISMA Therapeutics Inc,CARISMA Therapeutics Inc,Biotechnology,Healthcare,CARM,2.84,114408959,126.1.CARM,E0EXG$XNAS,EX$$$$XNAS
3714,0P0001AN20,Carlyle Secured Lending Inc,Carlyle Secured Lending Inc,Asset Management,Financial Services,CGBD,13.5,685731703,126.1.CGBD,E0EXG$XNAS,EX$$$$XNAS
3715,0P0001RCAL,Carmell Therapeutics Corp Ordinary Shares - Class A,Carmell Therapeutics Corp Ordinary Shares - Class A,Biotechnology,Healthcare,CTCX,1.93,44547569,126.1.CTCX,E0EXG$XNAS,EX$$$$XNAS
3716,0P000080T3,CarParts.com Inc,CarParts.com Inc,Internet Retail,Consumer Cyclical,PRTS,3.35,191006534,126.1.PRTS,E0EXG$XNAS,EX$$$$XNAS
3717,0P00006ZZ4,Carrols Restaurant Group Inc,Carrols Restaurant Group Inc,Restaurants,Consumer Cyclical,TAST,5.57,288010101,126.1.TAST,E0EXG$XNAS,EX$$$$XNAS
3718,0P0000CP2I,Carter Bankshares Inc,Carter Bankshares Inc,Banks - Regional,Financial Services,CARE,11.1,258957705,126.1.CARE,E0EXG$XNAS,EX$$$$XNAS
3719,0P0001PAZ0,Cartesian Growth Corp II Class A,Cartesian Growth Corp II Class A,Shell Companies,Financial Services,RENE,10.85,311937499,126.1.RENE,E0EXG$XNAS,EX$$$$XNAS
3720,0P0001P0M2,Cartesian Growth Corp II Units (1 Ord Share Class A & 1/3 War),Cartesian Growth Corp II Units (1 Ord Share Class A & 1/3 War),Shell Companies,Financial Services,RENEU,10.9,,126.1.RENEU,E0EXG$XNAS,EX$$$$XNAS
3721,0P0001OK5P,Cartica Acquisition Corp Class A,Cartica Acquisition Corp Class A,Shell Companies,Financial Services,CITE,10.78,107416393,126.1.CITE,E0EXG$XNAS,EX$$$$XNAS
3722,0P0001O8CL,Cartica Acquisition Corp Units (1 Ord Class A & 1/2 War),Cartica Acquisition Corp Units (1 Ord Class A & 1/2 War),Shell Companies,Financial Services,CITEU,10.8,,126.1.CITEU,E0EXG$XNAS,EX$$$$XNAS
3723,0P0000013U,Carver Bancorp Inc,Carver Bancorp Inc,Banks - Regional,Financial Services,CARV,1.2098,5838385,126.1.CARV,E0EXG$XNAS,EX$$$$XNAS
3724,0P0001CC9J,Casa Systems Inc,Casa Systems Inc,Communication Equipment,Technology,CASA,0.56,54415946,126.1.CASA,E0EXG$XNAS,EX$$$$XNAS
3725,0P00000140,Casella Waste Systems Inc Class A,Casella Waste Systems Inc Class A,Waste Management,Industrials,CWST,73.32,4249792096,126.1.CWST,E0EXG$XNAS,EX$$$$XNAS
3726,0P00000141,Casey's General Stores Inc,Casey's General Stores Inc,Specialty Retail,Consumer Cyclical,CASY,271.44,10115655675,126.1.CASY,E0EXG$XNAS,EX$$$$XNAS
3727,0P000001ZF,CASI Pharmaceuticals Inc,CASI Pharmaceuticals Inc,Biotechnology,Healthcare,CASI,3.32,44227403,126.1.CASI,E0EXG$XNAS,EX$$$$XNAS
3728,0P00000145,Cass Information Systems Inc,Cass Information Systems Inc,Specialty Business Services,Industrials,CASS,37.99,519207620,126.1.CASS,E0EXG$XNAS,EX$$$$XNAS
